work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,SE,FT,Data_Engineer,180000,CA,0,CA,M
2024,MI,FT,ML_Engineer,530000,US,0,US,M
2024,MI,FT,Data_Science,66000,US,0,US,M
2024,EN,FT,Data_Analyst,66000,US,0,US,M
2024,EN,FT,Data_Analyst,66000,US,100,US,M
2024,EN,FT,Research_Analyst,66000,US,0,US,M
2024,SE,FT,Business_Intelligence_Manager,82500,GB,0,GB,M
2024,SE,FT,Data_Science_Consultant,122000,US,0,US,M
2024,SE,FT,Research_Scientist,247600,US,0,US,L
2024,MI,FT,Data_Analytics_Consultant,66100,US,0,US,M
2024,SE,FT,Data_Science_Consultant,122000,US,0,US,M
2024,EN,FT,Data_Analyst,66560,US,0,US,M
2024,SE,FT,Data_Engineer,122000,US,0,US,M
2024,EN,FT,Data_Analyst,66820,US,0,US,M
2024,SE,FT,Research_Engineer,180000,US,0,US,M
2024,SE,FT,Machine_Learning_Engineer,157476,US,100,US,M
2024,SE,FT,Data_Engineer,122000,US,0,US,M
2024,MI,FT,Data_Scientist,247600,US,0,US,L
2024,SE,FT,Research_Scientist,247600,US,0,US,L
2024,SE,FT,Data_Scientist,247600,US,0,US,L
2024,SE,FT,Data_Analyst,68400,US,0,US,M
2024,MI,FT,Data_Science_Practitioner,68400,US,0,US,M
2024,MI,FT,Research_Scientist,157900,US,0,US,M
2024,SE,FT,Machine_Learning_Engineer,247500,US,0,US,M
2024,MI,FT,Data_Analytics_Manager,68637,US,0,US,M
2024,MI,FT,Data_Scientist,68740,US,0,US,M
2024,MI,FT,Data_Scientist,68400,US,0,US,M
2024,MI,FT,Data_Specialist,68850,US,0,US,M
2024,SE,FT,Data_Engineer,247500,US,100,US,M
2024,SE,FT,Data_Engineer,247500,US,100,US,M
2024,SE,FT,Machine_Learning_Engineer,247500,US,0,US,M
2024,MI,FT,Data_Specialist,69000,US,0,US,M
2024,MI,FT,Data_Modeler,69000,CA,0,CA,M
2024,EN,FT,Data_Operations_Analyst,69000,US,0,US,M
2024,MI,FT,Data_Scientist,68975,CA,0,CA,M
2024,EN,FT,Analytics_Engineer,66000,US,100,US,M
2024,EN,FT,Machine_Learning_Engineer,157900,CA,100,CA,M
2024,EX,FT,Business_Intelligence_Analyst,180000,US,0,US,M
2024,SE,FT,Research_Scientist,247600,US,0,US,L
2024,EN,FT,Data_Analyst,157600,US,0,US,M
2024,EN,FT,Data_Analyst,68000,US,0,US,M
2024,EN,FT,Data_Science,68000,US,0,US,M
2024,MI,FT,Data_Engineer,68000,US,100,US,M
2024,EN,FT,Data_Science,68000,US,0,US,M
2024,SE,FT,Data_Scientist,157850,US,100,US,M
2024,MI,FT,Data_Analyst,68000,US,0,US,M
2024,EN,FT,Data_Analyst,68000,US,0,US,M
2024,MI,FT,Data_Scientist,68088,US,0,US,M
2024,SE,FT,Data_Analyst,68150,US,100,US,M
2024,SE,FT,Data_Science,68195,US,0,US,M
2024,SE,FT,Data_Engineer,180000,US,100,US,M
2024,MI,FT,Data_Engineer,68300,US,0,US,M
2024,EX,FT,Data_Analyst,68000,US,0,US,M
2024,SE,FT,Data_Scientist,248600,US,0,US,M
2024,SE,FT,Data_Scientist,248600,US,0,US,M
2024,SE,FT,Data_Analytics_Specialist,157144,US,0,US,M
2024,EN,FT,Data_Analyst,65000,US,0,US,M
2024,MI,FT,AI_Engineer,65000,US,0,US,M
2024,SE,FT,Data_Scientist,81250,US,0,US,M
2024,MI,FT,Data_Engineer,72222,AT,0,AT,M
2024,SE,FT,Data_Scientist,81250,GB,0,GB,M
2024,EN,FT,Business_Intelligence_Analyst,65000,US,0,US,M
2024,MI,FT,Data_Analyst,65000,US,0,US,M
2024,MI,FT,Data_Strategist,65000,US,0,US,M
2024,EN,FT,Data_Analyst,65000,US,0,US,M
2024,EN,FT,Data_Analyst,65000,US,100,US,M
2024,SE,FT,Data_Scientist,81250,GB,100,GB,M
2024,SE,FT,Data_Engineer,81250,GB,0,GB,M
2024,SE,FT,Data_Engineer,81250,GB,0,GB,M
2024,MI,FT,Data_Science,81250,GB,0,GB,M
2024,MI,FT,Data_Analyst,65000,US,0,US,M
2024,EN,FT,Data_Specialist,65000,US,0,US,M
2024,EN,FT,Data_Science,72222,DE,0,DE,M
2024,SE,FT,Data_Scientist,81250,GB,0,GB,M
2024,EX,FT,Data_Architect,180000,US,100,US,M
2024,SE,FT,Machine_Learning_Engineer,180000,US,0,US,M
2024,SE,FT,Data_Engineer,180000,US,0,US,M
2024,SE,FT,Data_Scientist,156400,US,0,US,M
2024,SE,FT,Data_Analyst,122500,US,100,US,M
2024,SE,FT,Data_Analyst,122500,US,100,US,M
2024,MI,FT,Data_Manager,65000,US,100,US,M
2024,MI,FT,Data_Manager,122500,US,0,US,M
2024,MI,FT,Data_Engineer,65000,US,0,US,M
2024,MI,FT,Business_Intelligence_Engineer,65000,US,100,US,M
2024,SE,FT,Data_Scientist,81250,US,0,US,M
2024,MI,FT,Data_Engineer,65000,US,0,US,M
2024,MI,FT,Data_Analyst,65000,US,0,US,M
2024,MI,FT,Data_Engineer,81250,GB,0,GB,M
2024,SE,FT,Data_Scientist,81250,GB,100,GB,M
2024,MI,FT,Data_Specialist,69000,US,0,US,M
2024,EN,FT,Data_Analyst,65000,US,0,US,M
2024,MI,FT,Business_Intelligence_Engineer,65000,US,100,US,M
2024,EN,FT,Data_Analyst,65750,US,0,US,M
2024,MI,FT,Data_Science_Manager,180000,US,0,US,M
2024,SE,FT,Data_Scientist,180000,US,0,US,M
2024,SE,FT,Data_Scientist,180000,US,0,US,M
2024,MI,FT,Business_Intelligence_Engineer,65800,US,0,US,L
2024,SE,FT,Business_Intelligence_Engineer,65800,US,0,US,L
2024,EN,FT,Data_Analyst,65750,US,0,US,M
2024,MI,FT,Business_Intelligence_Engineer,65800,US,0,US,L
2024,EN,FT,Data_Analyst,122328,US,0,US,M
2024,SE,FT,Data_Scientist,180000,US,0,US,M
2024,SE,FT,Applied_Scientist,249700,US,100,US,M
2024,SE,FT,Data_Manager,122116,CA,0,CA,M
2024,MI,FT,Data_Engineer,122100,US,0,US,M
2024,SE,FT,ML_Engineer,157000,US,0,US,M
2024,MI,FT,Business_Intelligence_Engineer,65800,US,0,US,L
2024,SE,FT,Data_Analyst,81250,GB,0,GB,M
2024,EN,FT,Data_Analyst,65750,US,0,US,M
2024,SE,FT,Machine_Learning_Engineer,550000,US,0,US,M
2024,MI,FT,Business_Intelligence_Engineer,65000,US,100,US,M
2024,MI,FT,Data_Engineer,65000,CA,0,CA,M
2024,MI,FT,Analytics_Engineer,156450,US,0,US,M
2024,SE,FT,Data_Analyst,122500,US,100,US,M
2024,SE,FT,Business_Intelligence_Engineer,156476,US,100,US,M
2024,SE,FT,Research_Scientist,180000,US,0,US,M
2024,EN,FT,Data_Analyst,65750,US,0,US,M
2024,SE,FT,Data_Manager,65300,DE,0,DE,M
2024,EN,FT,Data_Analyst,65400,US,0,US,M
2024,EN,FT,Data_Analyst,65407,CA,0,CA,M
2024,SE,FT,Research_Scientist,180000,US,100,US,M
2024,SE,FT,Data_Science,180000,US,0,US,M
2024,MI,FT,Data_Analyst,65600,US,0,US,M
2024,MI,FT,Encounter_Data_Management_Professional,65600,US,0,US,M
2024,EN,FT,Data_Analyst,65400,US,0,US,M
2024,SE,FT,Data_Science,157900,CA,100,CA,M
2024,MI,FT,Data_Management_Specialist,69300,CA,0,CA,M
2024,EN,FT,Data_Analyst,69400,US,100,US,M
2024,MI,FT,Data_Scientist,245000,US,0,US,M
2024,SE,FT,Data_Engineer,180500,US,0,US,M
2024,SE,FT,Machine_Learning_Engineer,180500,US,0,US,M
2024,SE,FT,Data_Integration_Developer,121056,US,0,US,M
2024,MI,FT,Data_Analyst,121000,US,0,US,M
2024,MI,FT,Data_Engineer,121000,US,0,US,M
2024,MI,FT,Data_Science_Engineer,245000,US,100,US,M
2024,SE,FT,Machine_Learning_Engineer,159000,US,0,US,M
2024,SE,FT,ML_Engineer,159000,US,0,US,M
2024,SE,FT,Machine_Learning_Engineer,159000,US,0,US,M
2024,MI,FT,Data_Engineer,159000,US,0,US,M
2024,SE,FT,Machine_Learning_Engineer,159000,US,0,US,M
2024,MI,FT,Data_Scientist,159000,US,0,US,M
2024,SE,FT,Machine_Learning_Engineer,159000,US,0,US,M
2024,SE,FT,Data_Scientist,159000,US,0,US,M
2024,SE,FT,Data_Engineer,159000,CA,0,CA,M
2024,SE,FT,Data_Scientist,245000,US,0,US,M
2024,SE,FT,Research_Scientist,245000,US,0,US,M
2024,MI,FT,Data_Scientist,121500,US,100,US,M
2024,SE,FT,Data_Engineer,158680,US,100,US,M
2024,SE,FT,Data_Operations_Specialist,121500,US,0,US,M
2024,SE,FT,Data_Scientist,245000,US,0,US,M
2024,SE,FT,Data_Scientist,245000,US,0,US,M
2024,SE,FT,Machine_Learning_Engineer,245000,US,100,US,M
2024,SE,FT,Research_Scientist,245000,US,0,US,M
2024,EX,FT,Head_of_Machine_Learning,245000,US,0,US,M
2024,SE,FT,Data_Engineer,245000,US,100,US,M
2024,MI,FT,Research_Engineer,245000,US,0,US,M
2024,SE,FT,Data_Engineer,245000,US,0,US,M
2024,MI,FT,Data_Scientist,245000,US,0,US,M
2024,MI,FT,Research_Engineer,245000,US,0,US,M
2024,SE,FT,Research_Engineer,245000,US,0,US,M
2024,SE,FT,Machine_Learning_Engineer,245000,US,100,US,M
2024,SE,FT,Data_Analyst,180400,US,0,US,M
2024,SE,FT,Machine_Learning_Engineer,159000,US,0,US,M
2024,SE,FT,Data_Science,244868,US,0,US,M
2024,SE,FT,Business_Intelligence,70000,US,0,US,M
2024,EN,FT,Business_Intelligence,70000,US,0,US,M
2024,MI,FT,Data_Engineer,70000,US,0,US,M
2024,EN,FT,Data_Analyst,70000,US,0,US,M
2024,EN,FT,Data_Analyst,70000,US,100,US,M
2024,MI,FT,Data_Engineer,70000,US,0,US,M
2024,EN,FT,Data_Science,77777,DE,0,DE,M
2024,MI,FT,Data_Scientist,70000,US,0,US,M
2024,SE,FT,Research_Analyst,87500,GB,0,GB,M
2024,MI,FT,Robotics_Engineer,70000,US,0,US,M
2024,MI,FT,Data_Engineer,70000,US,0,US,M
2024,SE,FT,Lead_Machine_Learning_Engineer,77777,FI,50,FI,L
2024,MI,FT,Data_Analyst,70000,US,0,US,M
2024,MI,FT,Data_Specialist,70000,US,0,US,M
2024,MI,FT,Data_Analyst,70000,US,0,US,M
2024,SE,FT,Machine_Learning_Engineer,159000,US,0,US,M
2024,MI,FT,Data_Scientist,70000,US,0,US,M
2024,MI,FT,Data_Scientist,70000,US,0,US,M
2024,SE,FT,Data_Scientist,244800,US,0,US,M
2024,SE,FT,Data_Scientist,77777,PT,0,PT,M
2024,MI,FT,Data_Scientist,70000,US,0,US,M
2024,MI,FT,Data_Analytics_Manager,70000,US,0,US,M
2024,EN,FT,Data_Developer,70000,US,100,US,M
2024,SE,FT,BI_Developer,70000,US,100,US,M
2024,SE,FT,Data_Science,70000,US,0,US,M
2024,EN,FT,Business_Intelligence_Analyst,70000,US,0,US,M
2024,MI,FT,Data_Scientist,70000,US,0,US,M
2024,MI,FT,Data_Analyst,70000,US,0,US,M
2024,MI,FT,Data_Science_Consultant,70000,US,100,US,M
2024,SE,FT,Data_Science,70000,US,0,US,M
2024,MI,FT,Data_Science_Consultant,70000,US,100,US,M
2024,MI,FT,Data_Science,142500,US,100,US,M
2024,EN,FT,Machine_Learning_Engineer,70000,US,0,US,M
2024,MI,FT,Data_Engineer,77777,AT,0,AT,M
2024,SE,FT,Data_Scientist,158500,CA,0,CA,M
2024,SE,FT,Data_Scientist,158500,US,0,US,M
2024,SE,FT,Data_Analyst,144700,US,100,US,M
2024,MI,FT,Data_Scientist,176000,US,0,US,M
2024,MI,FT,Data_Scientist,144650,US,0,US,M
2024,EN,FT,Data_Scientist,144650,US,0,US,M
2024,MI,FT,Data_Scientist,176000,US,0,US,M
2024,SE,FT,Research_Engineer,144600,US,0,US,M
2024,SE,FT,Data_Scientist,176000,US,0,US,M
2024,SE,FT,Research_Engineer,144600,US,100,US,M
2024,SE,FT,Data_Engineer,144600,US,0,US,M
2024,MI,FT,Data_Analyst,158000,US,0,US,M
2024,MI,FT,Data_Scientist,158000,US,0,US,M
2024,MI,FT,BI_Developer,158000,US,0,US,M
2024,SE,FT,Data_Scientist,144500,US,0,US,M
2024,EN,FT,Data_Analyst,158000,US,0,US,M
2024,SE,FT,Research_Scientist,144600,US,0,US,M
2024,MI,FT,Data_Engineer,158000,US,0,US,M
2024,MI,FT,Data_Science,176000,US,0,US,M
2024,SE,FT,AI_Architect,449000,US,0,US,M
2024,EN,FT,Machine_Learning_Engineer,157900,CA,100,CA,M
2024,EN,FT,Machine_Learning_Engineer,157900,CA,100,CA,M
2024,MI,FT,Data_Science,180000,US,0,US,M
2024,SE,FT,Data_Engineer,144900,US,0,US,M
2024,MI,FT,Data_Engineer,176000,US,0,US,M
2024,SE,FT,Data_Scientist,69600,US,0,US,M
2024,EX,FT,Head_of_Machine_Learning,448000,US,100,US,M
2024,MI,FT,Data_Specialist,69785,US,0,US,M
2024,MI,FT,Research_Scientist,69800,US,100,US,M
2024,SE,FT,Research_Scientist,500000,US,100,US,M
2024,SE,FT,Research_Scientist,500000,US,100,US,M
2024,SE,FT,Research_Scientist,484000,US,100,US,M
2024,MI,FT,Analytics_Engineer,176000,US,0,US,M
2024,SE,FT,Research_Engineer,450000,US,0,US,M
2024,MI,FT,Research_Scientist,69800,US,100,US,M
2024,SE,FT,Research_Scientist,245400,US,0,US,M
2024,SE,FT,Data_Engineer,176000,US,0,US,M
2024,MI,FT,Data_Scientist,158100,US,0,US,M
2024,SE,FT,Data_Engineer,144000,US,0,US,M
2024,EN,FT,Research_Engineer,144000,US,0,US,M
2024,EX,FT,Head_of_Data,247000,US,0,US,M
2024,SE,FT,Data_Engineer,144000,US,0,US,M
2024,SE,FT,Data_Science,144000,US,0,US,M
2024,SE,FT,Data_Architect,246500,US,0,US,M
2024,SE,FT,Data_Scientist,144000,US,0,US,M
2024,SE,FT,Data_Engineer,144000,US,0,US,M
2024,SE,FT,Business_Intelligence,246000,US,0,US,M
2024,MI,FT,Data_Engineer,246000,US,100,US,M
2024,MI,FT,Data_Scientist,246000,US,100,US,M
2024,SE,FT,Machine_Learning_Engineer,245700,US,0,US,M
2024,SE,FT,Data_Engineer,144000,US,0,US,M
2024,MI,FT,Data_Scientist,158500,US,0,US,M
2024,EX,FT,Data_Scientist,246100,US,0,US,M
2024,EN,FT,Data_Engineer,158100,US,0,US,M
2024,SE,FT,Research_Scientist,247250,US,0,US,M
2024,SE,FT,Data_Analyst,158494,US,100,US,M
2024,SE,FT,Business_Intelligence_Lead,144300,US,100,US,M
2024,SE,FT,Data_Scientist,144300,US,100,US,M
2024,SE,FT,Data_Scientist,247300,US,0,US,M
2024,SE,FT,Data_Engineer,247300,US,0,US,M
2024,SE,FT,Data_Engineer,247300,US,0,US,M
2024,EX,FT,Data_Science,144200,US,0,US,M
2024,SE,FT,Data_Scientist,247250,US,0,US,M
2024,SE,FT,Data_Scientist,144200,US,100,US,M
2024,SE,FT,Data_Engineer,144200,US,0,US,M
2024,EN,FT,Data_Scientist,144200,US,0,US,M
2024,MI,FT,Data_Scientist,144200,US,100,US,M
2024,SE,FT,Data_Engineer,144200,US,0,US,M
2024,SE,FT,Business_Intelligence_Developer,144138,US,0,US,M
2024,MI,FT,Data_Engineer,121800,US,0,US,M
2024,SE,FT,Data_Science,144200,US,0,US,M
2024,SE,FT,Data_Analyst,142500,AU,0,AU,M
2024,MI,FT,Data_Engineer,120000,US,0,US,M
2024,MI,FT,Business_Intelligence_Analyst,181280,US,0,US,M
2024,SE,FT,Machine_Learning_Engineer,175000,US,0,US,M
2024,MI,FT,Data_Engineer,175000,US,0,US,M
2024,MI,FT,Data_Scientist,140400,US,100,US,M
2024,MI,FT,Data_Scientist,140400,US,100,US,M
2024,MI,FT,Data_Analyst,129118,US,0,US,M
2024,SE,FT,Data_Engineer,175000,US,0,US,M
2024,SE,FT,Machine_Learning_Engineer,129000,US,0,US,M
2024,SE,FT,Data_Analyst,140726,US,0,US,M
2024,MI,FT,Data_Engineer,129000,US,100,US,M
2024,SE,FT,Machine_Learning_Engineer,175000,US,100,US,M
2024,MI,FT,Data_Engineer,140900,US,100,US,M
2024,SE,FT,Prompt_Engineer,175000,US,0,US,M
2024,SE,FT,Data_Pipeline_Engineer,175000,US,0,US,M
2024,MI,FT,Machine_Learning_Engineer,175000,US,0,US,M
2024,SE,FT,Data_Scientist,175000,US,0,US,M
2024,SE,FT,Data_Engineer,175000,US,100,US,M
2024,SE,FT,Data_Scientist,175000,US,100,US,M
2024,SE,FT,Business_Intelligence_Lead,175000,US,100,US,M
2024,SE,FT,Machine_Learning_Engineer,141000,US,100,US,M
2024,SE,FT,Machine_Learning_Engineer,141000,US,100,US,M
2024,SE,FT,Data_Engineer,141000,US,100,US,M
2024,SE,FT,Data_Scientist,175000,US,100,US,M
2024,SE,FT,Data_Scientist,175000,US,100,US,M
2024,SE,FT,Machine_Learning_Engineer,175000,US,100,US,M
2024,SE,FT,Data_Analyst,175000,US,100,US,M
2024,SE,FT,Business_Intelligence,175000,US,0,US,M
2024,SE,FT,Data_Scientist,175000,US,100,US,M
2024,SE,FT,Machine_Learning_Engineer,230000,US,100,US,M
2024,SE,FT,Machine_Learning_Engineer,230000,US,100,US,M
2024,SE,FT,Machine_Learning_Engineer,230000,US,0,US,M
2024,SE,FT,Data_Architect,175000,US,0,US,M
2024,MI,FT,Research_Engineer,230000,US,0,US,M
2024,SE,FT,MLOps_Engineer,175000,US,0,US,M
2024,SE,FT,Data_Scientist,140300,US,0,US,M
2024,MI,FT,Data_Science_Consultant,160000,US,100,US,M
2024,SE,FT,Data_Science,227000,US,0,US,M
2024,SE,FT,Data_Scientist,227000,US,0,US,M
2024,SE,FT,Data_Product_Manager,227200,US,0,US,M
2024,MI,FT,Data_Science_Consultant,160000,US,100,US,M
2024,SE,FT,Data_Engineer,160000,US,0,US,M
2024,SE,FT,Data_Science,160000,US,0,US,M
2024,SE,FT,Data_Engineer,160000,US,0,US,M
2024,SE,FT,Machine_Learning_Engineer,160000,US,0,US,M
2024,SE,FT,Machine_Learning_Engineer,227700,US,100,US,M
2024,SE,FT,Data_Architect,160000,US,0,US,M
2024,SE,FT,Data_Architect,160000,US,0,US,M
2024,MI,FT,Data_Science_Manager,328000,US,0,US,M
2024,SE,FT,Machine_Learning_Engineer,229000,US,0,US,M
2024,SE,FT,Data_Architect,175000,US,100,US,M
2024,SE,FT,Machine_Learning_Engineer,229369,US,0,US,M
2024,MI,FT,Data_Scientist,229900,US,0,US,M
2024,SE,FT,Data_Engineer,229900,US,0,US,M
2024,SE,FT,Machine_Learning_Engineer,229900,US,0,US,M
2024,SE,FT,Machine_Learning_Engineer,229900,US,0,US,M
2024,SE,FT,Machine_Learning_Engineer,140100,US,0,US,M
2024,SE,FT,Data_Analyst,140130,US,0,US,M
2024,SE,FT,Data_Engineer,175000,US,0,US,M
2024,SE,FT,Data_Engineer,175000,US,0,US,M
2024,SE,FT,Data_Scientist,140250,US,100,US,M
2024,MI,FT,Machine_Learning_Engineer,140250,US,100,US,M
2024,MI,FT,Data_Engineer,140250,US,100,US,M
2024,SE,FT,Data_Scientist,140250,US,100,US,M
2024,MI,FT,Data_Engineer,140250,US,100,US,M
2024,SE,FT,Data_Scientist,140250,US,100,US,M
2024,MI,FT,Data_Scientist,229900,US,0,US,M
2024,MI,FT,Machine_Learning_Engineer,230000,US,0,US,M
2024,SE,FT,Data_Engineer,230000,US,0,US,M
2024,SE,FT,Machine_Learning_Engineer,230000,US,100,US,M
2024,EX,FT,ML_Engineer,183400,US,0,US,M
2024,SE,FT,Data_Engineer,231000,US,100,US,M
2024,SE,FT,Data_Scientist,231000,US,100,US,M
2024,SE,FT,Data_Scientist,141300,US,100,US,M
2024,SE,FT,Machine_Learning_Engineer,141300,US,100,US,M
2024,SE,FT,Research_Scientist,141300,US,100,US,M
2024,MI,FT,Research_Scientist,141300,US,100,US,M
2024,SE,FT,Research_Scientist,141300,US,100,US,M
2024,MI,FT,Data_Scientist,231250,US,0,US,M
2024,SE,FT,Machine_Learning_Engineer,141300,US,100,US,M
2024,SE,FT,Data_Analyst,141375,US,100,US,M
2024,EN,FT,Research_Analyst,79300,US,0,US,M
2024,MI,FT,Analytics_Engineer,79200,US,0,US,M
2024,MI,FT,Data_Specialist,79200,US,0,US,M
2024,MI,FT,Data_Scientist,175000,US,100,US,M
2024,MI,FT,Data_Developer,79000,US,0,US,M
2024,SE,FT,Data_Analyst,79000,US,0,US,M
2024,SE,FT,Data_Architect,231600,US,100,US,M
2024,EX,FT,ML_Engineer,183400,US,0,US,M
2024,SE,FT,Data_Analyst,175000,US,0,US,M
2024,SE,FT,Machine_Learning_Engineer,232000,US,100,US,M
2024,EX,FT,Machine_Learning_Engineer,232000,US,0,US,M
2024,SE,FT,Data_Engineer,78900,US,0,US,M
2024,SE,FT,Business_Intelligence_Engineer,78800,US,100,US,M
2024,SE,FT,Business_Intelligence_Engineer,78800,US,100,US,M
2024,SE,FT,Business_Intelligence_Engineer,78800,US,100,US,M
2024,SE,FT,Business_Intelligence_Engineer,78800,US,100,US,M
2024,SE,FT,Business_Intelligence_Engineer,78800,US,100,US,M
2024,SE,FT,Business_Intelligence_Engineer,78800,US,100,US,M
2024,EN,FT,Data_Analytics_Specialist,78800,MT,0,MT,M
2024,EN,FT,Research_Analyst,79000,US,100,US,M
2024,SE,FT,Data_Engineer,175000,US,0,US,M
2024,SE,FT,ML_Engineer,230797,US,100,US,M
2024,SE,FT,Data_Analyst,175000,US,0,US,M
2024,SE,FT,Data_Engineer,230000,US,100,US,M
2024,SE,FT,Machine_Learning_Engineer,230000,US,100,US,M
2024,SE,FT,Data_Engineer,230000,US,0,US,M
2024,SE,FT,Machine_Learning_Engineer,414000,US,0,US,M
2024,SE,FT,AI_Engineer,230000,US,0,US,M
2024,SE,FT,Data_Engineer,230000,US,100,US,M
2024,SE,FT,Machine_Learning_Engineer,418000,US,100,US,M
2024,SE,FT,Machine_Learning_Engineer,418000,US,100,US,M
2024,SE,FT,Machine_Learning_Engineer,230000,US,100,US,M
2024,EX,FT,Head_of_Machine_Learning,438000,US,0,US,M
2024,SE,FT,Research_Engineer,440000,US,0,US,M
2024,SE,FT,Research_Scientist,440000,US,0,US,M
2024,SE,FT,Research_Scientist,440000,US,0,US,M
2024,MI,FT,Data_Analyst,79900,US,100,US,M
2024,SE,FT,Machine_Learning_Scientist,230000,US,0,US,M
2024,MI,FT,Data_Analyst,79645,US,100,US,M
2024,MI,FT,Business_Intelligence_Engineer,79600,US,0,US,L
2024,SE,FT,Data_Architect,175000,US,0,US,M
2024,MI,FT,ML_Engineer,230000,US,100,US,M
2024,SE,FT,Applied_Scientist,230000,US,0,US,M
2024,EX,FT,Business_Intelligence,230000,US,0,US,M
2024,EX,FT,Business_Intelligence,230000,CA,0,CA,M
2024,SE,FT,Data_Scientist,230000,US,0,US,M
2024,SE,FT,Data_Science,160000,US,100,US,M
2024,EX,FT,Business_Intelligence,230000,US,0,US,M
2024,SE,FT,Business_Intelligence_Engineer,79600,US,0,US,L
2024,MI,FT,Business_Intelligence_Engineer,79600,US,0,US,L
2024,SE,FT,Business_Intelligence_Engineer,79600,US,0,US,L
2024,MI,FT,Business_Intelligence_Engineer,79600,US,0,US,L
2024,SE,FT,Business_Intelligence_Engineer,79600,US,0,US,L
2024,SE,FT,Business_Intelligence_Engineer,79600,US,0,US,L
2024,SE,FT,Analytics_Engineer,230000,US,0,US,M
2024,SE,FT,Data_Scientist,140032,US,100,US,M
2024,MI,FT,Business_Intelligence_Analyst,226844,US,0,US,M
2024,MI,FT,Data_Scientist,140025,US,100,US,M
2024,SE,FT,Machine_Learning_Scientist,140000,US,0,US,M
2024,SE,FT,Data_Scientist,140000,US,100,US,M
2024,SE,FT,Analytics_Engineer,140000,US,100,US,M
2024,SE,FT,Data_Analyst,140000,US,0,US,M
2024,SE,FT,AI_Engineer,140000,US,100,US,M
2024,MI,FT,Machine_Learning_Engineer,140000,US,0,US,M
2024,SE,FT,Data_Architect,140000,US,100,US,M
2024,SE,FT,Machine_Learning_Scientist,140000,US,0,US,M
2024,SE,FT,Data_Analyst,140000,US,0,US,M
2024,MI,FT,Data_Engineer,140000,US,0,US,M
2024,SE,FT,Data_Engineer,226000,US,0,US,M
2024,SE,FT,Data_Scientist,226000,US,0,US,M
2024,SE,FT,Data_Engineer,226000,US,0,US,M
2024,SE,FT,Data_Scientist,140000,US,0,US,M
2024,MI,FT,Data_Engineer,140000,US,0,US,M
2024,SE,FT,Data_Scientist,226500,US,100,US,M
2024,SE,FT,Data_Scientist,81410,CA,0,CA,M
2024,SE,FT,Data_Scientist,81410,CA,0,CA,M
2024,MI,FT,Data_Analyst,140000,US,0,US,M
2024,MI,FT,Data_Analyst,81200,US,0,US,M
2024,MI,FT,Data_Engineer,81000,US,0,US,L
2024,SE,FT,Analytics_Engineer,140000,US,100,US,M
2024,MI,FT,Data_Scientist,140000,US,0,US,M
2024,EN,FT,Research_Engineer,140000,US,0,US,M
2024,SE,FT,Applied_Scientist,414000,US,0,US,M
2024,EN,FT,Data_Analyst,140000,US,0,US,M
2024,MI,FT,Data_Science,80845,US,0,US,M
2024,MI,FT,Data_Engineer,80800,US,0,US,M
2024,SE,FT,Data_Analyst,140000,US,0,US,M
2024,MI,FT,Machine_Learning_Engineer,140000,US,0,US,M
2024,SE,FT,Data_Analyst,140000,US,0,US,M
2024,SE,FT,Data_Analyst,140000,US,0,US,M
2024,SE,FT,Data_Analyst,140000,US,0,US,M
2024,MI,FT,Data_Analyst,140000,US,0,US,M
2024,SE,FT,Data_Science,140000,US,0,US,M
2024,SE,FT,Data_Engineer,140000,US,100,US,M
2024,MI,FT,Data_Analyst,81713,US,100,US,M
2024,EX,FT,Data_Engineer,225000,US,0,US,M
2024,SE,FT,Data_Engineer,225000,US,0,US,M
2024,SE,FT,Data_Scientist,225000,CA,0,CA,M
2024,EX,FT,Director_of_Data_Science,225000,US,0,US,M
2024,SE,FT,Data_Scientist,225000,US,0,US,M
2024,SE,FT,Machine_Learning_Engineer,225000,US,0,US,M
2024,SE,FT,Machine_Learning_Engineer,225000,US,100,US,M
2024,SE,FT,Machine_Learning_Engineer,225000,US,0,US,M
2024,SE,FT,Analytics_Engineer,225000,US,0,US,M
2024,SE,FT,Applied_Scientist,225000,US,0,US,M
2024,EX,FT,Data_Engineer,225000,US,0,US,M
2024,MI,FT,Data_Analyst,81650,US,0,US,M
2024,MI,FT,Data_Analyst,81650,US,0,US,M
2024,SE,FT,Data_Scientist,81536,US,0,US,M
2024,MI,FT,Business_Intelligence,140000,US,100,US,M
2024,SE,FT,Data_Scientist,140000,CA,0,CA,M
2024,MI,FT,Data_Engineer,140000,US,0,US,M
2024,SE,FT,Data_Analyst,140000,US,0,US,M
2024,MI,FT,Research_Scientist,81500,US,100,US,M
2024,SE,FT,Data_Engineer,81500,US,0,US,M
2024,SE,FT,Machine_Learning_Engineer,140000,US,0,US,M
2024,SE,FT,Data_Engineer,81500,US,0,US,M
2024,MI,FT,Data_Analytics_Manager,81500,US,0,US,M
2024,MI,FT,Data_Manager,81500,US,0,US,M
2024,MI,FT,Data_Manager,81500,US,0,US,M
2024,MI,FT,Data_Manager,81500,US,0,US,M
2024,MI,FT,Data_Management_Specialist,81530,CA,0,CA,M
2024,EX,FT,AI_Engineer,225000,US,0,US,M
2024,MI,FT,Data_Science,81500,US,0,US,M
